id,shop_code_vaccine,shop_name_vaccine,shop_code_lc,shop_name_lc,shop_type,status,effective_from_date,effective_to_date,is_deleted,etl_date,etl_by,primary_checksum,record_checksum
None,58109,"VX HNI 99-101 Qu?ng Oai, X. Qua?ng Oai",81033,"LC HNI Thôn Ch? M?, X. C? ?ô",VT,TRUE,8/23/2024,8/24/2050,FALSE,9/4/2025,DataBricks,55e4826d1b16bb929747e0aec682983a,f883f1f2b99932dd995c79ff3e427447
None,58173,"VX NAN Kh?i 2, X. ?ô L??ng",81439,"LC NAN Kh?i 2, X. ?ô L??ng",VTTTTC,TRUE,6/28/2025,6/29/2050,FALSE,9/4/2025,DataBricks,5cd43ce07f9364bc7ec3324e2530b951,340f690af35e69112cbae3e3cd9ae76c
None,58152,"VX NAN Kh?i Tân Phong, P. Hoàng Mai",81145,"LC NAN 01 H? V?n Sinh, P. Qu?nh Mai",VT,TRUE,3/27/2025,3/28/2050,FALSE,9/4/2025,DataBricks,f43431194d62132b6bf6cf560fbc6c56,2dbf6e512520b407064e5ebed1d5196f
None,58166,"VX DTP 325 Nguy?n Hu?, P. Gò Công",81699,"LC DTP 6 Nguy?n V?n Côn, X. V?nh Bình",VT,TRUE,6/5/2025,6/6/2050,FALSE,9/4/2025,DataBricks,b66948613fa4470e4743645715922b76,8972ba22f68f7a528591b66615ab7c42
None,58014,"VX HNI 33 Tây M?, P. Tây M?",81830,"LC HNI 1455 ???ng 72, X. An Kha?nh",VT,TRUE,9/1/2024,9/2/2050,FALSE,9/4/2025,DataBricks,b6c7eed23b84529dca58812d319e05c9,428e35b6823407b77e146e9f7e197b03
None,58080,"VX HCM 38 Liêu Bình H??ng, X. C? Chi",81658,"LC HCM 38 Liêu Bình H??ng, X. C? Chi",VTTTTC,TRUE,6/7/2024,1/1/2051,FALSE,9/4/2025,DataBricks,b211b82d71e19e460fc6a204f927f9ea,e9f343b0c46d1f4706bdd42eccdda397
None,58101,"VX PTO 2079 Hùng V??ng, P. Vi?t Trì",81822,"LC PTO 21 - 23 Ch? C?u, X. S?n ?ông",VT,TRUE,4/1/2025,4/2/2050,FALSE,9/4/2025,DataBricks,d4e91a5288a0d74ee270bb7c02408a1a,ddead46c2237a75f9a9dba29bf76440a
None,58132,"VX QNH 95 V?nh Thông, P. M?o Khê",80465,"LC HPG 18 Tr?n H?ng ??o, P. Kinh Môn",VT,TRUE,2/6/2025,2/7/2050,FALSE,9/4/2025,DataBricks,c419c57be3a30d1ec0e83637e8d09c12,bfbbbedcd3c9db3040d729452441dd1d
None,58053,"VX GLI 1239 Quang Trung, P. An Khê",82214,"LC GLI 311 Nguy?n Hu?, X. Kông Chro",VT,TRUE,7/1/2025,7/2/2050,FALSE,9/4/2025,DataBricks,0ad99258e7c6fac040991e74bab83aa0,41402fe45907b69cf9535d8ef4f6af3a
None,58060,"VX HCM 1436B Ph?m Th? Hi?n, P. Bình ?ông",80306,"LC HCM 20 Ph?m Th? Hi?n, P. Chánh H?ng",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,a1b2c2237dee06c15966b9672783348f,9c9fbcb0a93645c590d040a3ee729ae6
None,58038,"VX HCM 1008-1010 Âu C?, P. Tân Bình",80371,"LC HCM 372 L?y Bán Bích, P. Tân Phú",VT,TRUE,11/1/2024,11/2/2050,FALSE,9/4/2025,DataBricks,74c054abae55c67b603ac1723f56541e,a651fd00fb39e8abcde6e2bd13a8c3f1
None,58191,"VX DLK 389 Hùng V??ng, P. Buôn H?",82206,"LC DLK 1307 Hùng V??ng, P. Buôn H?",VT,TRUE,6/28/2025,6/29/2050,FALSE,9/4/2025,DataBricks,332ce2fb9feb155f1613550fdc972640,1d744b8d2ee693eb0c61b8045d06bccc
None,58176,"VX QNH 699-701 Tr?n Phú, P. Quang Hanh",81955,"LC QNH 167 T? 4 Khu Tây S?n 1, P. C?a Ông",VT,TRUE,5/22/2025,5/23/2050,FALSE,9/4/2025,DataBricks,d7251fae7c5696bcc9b041f7c9633b35,e9a09c2806761ede3078e16619f957a6
None,58113,"VX HYN 11 Nguy?n Bình, P. M? Hào",81168,"LC HYN Thôn ??o Khê, X. Yên M?",VT,TRUE,9/19/2024,9/20/2050,FALSE,9/4/2025,DataBricks,cdf1bed7cc1c5fda4f60459328c194e9,47ef3605aa878e5b77e7a4abdf85d374
None,58202,"VX HNI 56 Nguy?n Trãi, P. Thanh Xuân",80682,"LC HNI 220 - 222 Kh??ng ?ình, P. Kh??ng ?ình",VT,TRUE,8/13/2025,8/14/2050,FALSE,9/4/2025,DataBricks,f8e2b5cdbe4e017f62a38ea021918d99,bc0430296403013fb19a547fa9780005
None,58080,"VX HCM 38 Liêu Bình H??ng, X. C? Chi",81648,"LC HCM 223C Nguy?n V?n Kh?, X. C? Chi",VT,TRUE,6/7/2024,1/1/2051,FALSE,9/4/2025,DataBricks,9c8cc48d632f0bc524326072a81b9b72,3a3e592e34d75c144c95c019264e93bc
None,58082,"VX HNI 104-106-108 Ngô Xuân Qu?ng, X. Gia Lâm",81577,"LC HNI 52 Thành Trung, X. Bát Tràng",VT,TRUE,7/19/2024,1/1/2051,FALSE,9/4/2025,DataBricks,f901b156a43bc82dd49a3b31ebdf8a1d,67796836ac8e6891b5042bc7942be7f8
None,58123,"VX DNI 126 Qu?c L? 1A, X. Tr?ng Bom",80750,"LC DNI 32C Hùng V??ng, X. Tr?ng Bom",VT,TRUE,9/5/2024,9/21/2050,FALSE,9/4/2025,DataBricks,99e6d0ddd1d2c321edd54b993d3fa6a0,78e0fe5d5562f4bb40ea22d0ce1ce8b0
None,58104,"VX HCM 124/1H-124/1S Nguy?n ?nh Th?, X. Bà ?i?m",81763,"LC HCM 124/1H - 124/1S Nguy?n ?nh Th?, X. Bà ?i?m",VTTTTC,TRUE,7/15/2024,1/1/2051,FALSE,9/4/2025,DataBricks,48e44f5bcde0f1afa52219d60e333d98,4e325c4b74c1fcdd995fe5c539c5f168
None,58045,"VX TQG 148 Bình Thu?n, P. Minh Xuân",80849,"LC TQG 495 Ph?m V?n ??ng, P. An T??ng",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,903408d922038bdeb6e3633b8d2bfb9f,2c0e38a6197538a42cf3afc37f3a4158
None,58163,"VX HCM 294 Th?ng Nh?t, P. An H?i ?ông",80018,"LC HCM 105 Lê V?n Th?, P. Thông Tây H?i",VT,TRUE,5/1/2025,5/2/2050,FALSE,9/4/2025,DataBricks,23918108389ac0b2813effd7f8d8ea4a,4700655c4e568fd30639638990bc85b4
None,58141,"VX CTO Tr?n H?ng ??o, P. V? Thanh",81987,"LC CTO Tr?n H?ng ??o, P. V? Thanh",VTTTTC,TRUE,2/20/2025,2/21/2050,FALSE,9/4/2025,DataBricks,011374e34a0226c4c96dcf283db1831e,6e962a5f043f46f94ae87fd0d6049086
None,58103,"VX L?G 384 Th?ng Nh?t, P. La Gi",80462,"LC L?G 02 Qu?nh L?u, P. Ph??c H?i",VT,TRUE,7/26/2024,1/1/2051,FALSE,9/4/2025,DataBricks,611e394566a51373f148050cc5b5968b,a97336930bf7ced7f23d1e9437c9af1c
None,58173,"VX NAN Kh?i 2, X. ?ô L??ng",82233,"LC NAN Xóm 12, X. ?ô L??ng",VT,TRUE,6/28/2025,6/29/2050,FALSE,9/4/2025,DataBricks,f2a084924a2f45a26b74071fb851d560,7fdb9adbb832dd5becc8ea86594d06b7
None,58151,"VX HNI 1 Sài ??ng, P. Phúc L?i",82065,"LC HNI 1 Sài ??ng, P. Phúc L?i",VTTTTC,TRUE,3/27/2025,3/28/2050,FALSE,9/4/2025,DataBricks,21f1379d20598ce62eccd44864f7cbef,192fff30fe65208ff76e7fc615a0572e
None,58016,"VX GLI 02 Lý Th??ng Ki?t, P. Quy Nh?n",81940,"LC GLI 33 ? Lan, P. Quy Nh?n",VT,TRUE,1/1/2025,1/2/2031,FALSE,9/4/2025,DataBricks,de1ed6bd6fe151f3acbc444b8d624690,2105c444d8d94a1f38a510b392378016
None,58169,"VX QNI 386 Nguy?n Nghiêm, P. C?m Thành",80501,"LC QNI 261 Phan B?i Châu, P. C?m Thành",VT,TRUE,5/8/2025,5/9/2050,FALSE,9/4/2025,DataBricks,c52a45b974ba57f8a810d9530d7cf96a,93cb65d84f32f9a48a40ef61712e78d6
None,58013,"VX HCM 379-381 Hai Bà Tr?ng, P. Xuân Hòa",81120,"LC HCM 360 Hai Bà Tr?ng, P. Tân ??nh",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,56b378ed302113cce5cf09700ea4e1ab,3dec71671fe61bd6be7b5c2ac5fd1d1f
None,58103,"VX L?G 384 Th?ng Nh?t, P. La Gi",80619,"LC L?G 677 Th?ng Nh?t, P. La Gi",VT,TRUE,7/26/2024,1/1/2051,FALSE,9/4/2025,DataBricks,269b57f248a1955386fdb05b48eab34b,4562d647447a296fc20034299246e2c7
None,58158,"VX HCM 887-889 Võ V?n Vân, X. Tân V?nh L?c",82111,"LC HCM 887 - 889 Võ V?n Vân, X. Tân V?nh L?c",VTTTTC,TRUE,4/10/2025,4/11/2050,FALSE,9/4/2025,DataBricks,958ed5af059f1453d12f7a60713162e7,e4a6ee204b6d5f1e18ede91159082c89
None,58014,"VX HNI 33 Tây M?, P. Tây M?",80506,"LC HNI 396 - 398 ??i M?, P. Tây M?",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,eadd7527ff12c606567485e3a5466521,0af406cc5241d379bd0abdb3b14de9ca
None,58118,"VX CMU 20 Tr?n Phú, P. B?c Liêu",81773,"LC CMU 505 Qu?c L? 1A, X. Hòa Bình",VT,TRUE,4/1/2025,4/2/2050,FALSE,9/4/2025,DataBricks,455e2c2e87867902e69f7f8aca511859,76047e43ef08b18b02871a818b9b9e74
None,58051,"VX VLG 95-95/1A Tr?ng N? V??ng, P. long Châu",80351,"LC VLG 54/5 M?u Thân, P. Ph??c H?u",VT,TRUE,6/1/2024,1/1/2051,FALSE,9/4/2025,DataBricks,478d9c241111b8dfeb2a9ae9dc48482f,a1e77d489d8ae0bbbb026c70cd937ada
None,58093,"VX HNI 128 T?nh L? 419, X. Th?ch Th?t",81867,"LC HNI 61 + 63 ???ng TL420, X. Hòa L?c",VT,TRUE,9/1/2024,9/2/2050,FALSE,9/4/2025,DataBricks,431ae0a630070442e803d3e14cf0b220,98f4608aa78684e3359f4ca4ff4079cc
